time displacement-al displacement-ftsm temperature
6.45000e+00 9.00988e-01 -3.13573e+00 1.71117e+01
6.46500e+00 8.91907e-01 -3.04123e+00 1.71107e+01
6.48000e+00 8.93610e-01 -2.93700e+00 1.71097e+01
6.49500e+00 8.80900e-01 -2.82303e+00 1.71085e+01
6.51000e+00 8.98872e-01 -2.69992e+00 1.71073e+01
6.52500e+00 8.92274e-01 -2.56788e+00 1.71060e+01
6.54000e+00 8.84530e-01 -2.42744e+00 1.71046e+01
6.55500e+00 8.96625e-01 -2.27895e+00 1.71032e+01
6.57000e+00 8.96022e-01 -2.12190e+00 1.71017e+01
6.58500e+00 9.02537e-01 -1.95783e+00 1.71001e+01
6.60000e+00 9.03412e-01 -1.78750e+00 1.70985e+01
6.61500e+00 8.96649e-01 -1.61090e+00 1.70967e+01
6.63000e+00 8.96530e-01 -1.42816e+00 1.70949e+01
6.64500e+00 9.13119e-01 -1.23991e+00 1.70931e+01
6.66000e+00 9.17375e-01 -1.04680e+00 1.70911e+01
6.67500e+00 9.20154e-01 -8.49772e-01 1.70891e+01
6.69000e+00 9.14845e-01 -6.49965e-01 1.70871e+01
6.70500e+00 9.15436e-01 -4.48052e-01 1.70849e+01
6.72000e+00 8.83974e-01 -2.42944e-01 1.70827e+01
6.73500e+00 9.30807e-01 -3.70169e-02 1.70804e+01
6.75000e+00 9.13580e-01 1.69964e-01 1.70781e+01
6.76500e+00 9.21112e-01 3.75459e-01 1.70757e+01
6.78000e+00 9.20674e-01 5.80830e-01 1.70732e+01
6.79500e+00 9.19917e-01 7.84084e-01 1.70707e+01
6.81000e+00 9.39616e-01 9.85749e-01 1.70681e+01
6.82500e+00 9.04819e-01 1.18503e+00 1.70654e+01
6.84000e+00 9.37452e-01 1.38024e+00 1.70627e+01
6.85500e+00 9.37724e-01 1.57146e+00 1.70599e+01
6.87000e+00 9.28561e-01 1.75760e+00 1.70571e+01
6.88500e+00 9.57327e-01 1.93786e+00 1.70542e+01
6.90000e+00 9.54099e-01 2.11223e+00 1.70512e+01
6.91500e+00 9.29589e-01 2.27955e+00 1.70482e+01
6.93000e+00 9.31918e-01 2.43919e+00 1.70451e+01
6.94500e+00 9.26373e-01 2.59167e+00 1.70420e+01
6.96000e+00 9.68678e-01 2.73533e+00 1.70388e+01
6.97500e+00 9.38102e-01 2.86986e+00 1.70355e+01
6.99000e+00 9.56665e-01 2.99418e+00 1.70322e+01
7.00500e+00 9.43080e-01 3.10955e+00 1.70288e+01
7.02000e+00 9.39261e-01 3.21394e+00 1.70254e+01
7.03500e+00 9.90102e-01 3.30751e+00 1.70219e+01
7.05000e+00 9.75595e-01 3.39015e+00 1.70184e+01
7.06500e+00 9.62612e-01 3.46164e+00 1.70148e+01
7.08000e+00 9.82015e-01 3.52107e+00 1.70112e+01
7.09500e+00 9.84793e-01 3.56859e+00 1.70075e+01
7.11000e+00 9.80241e-01 3.60502e+00 1.70038e+01
7.12500e+00 9.62175e-01 3.62850e+00 1.70000e+01
7.14000e+00 9.74531e-01 3.63999e+00 1.69961e+01
7.15500e+00 9.63026e-01 3.63961e+00 1.69922e+01
7.17000e+00 9.62435e-01 3.62775e+00 1.69883e+01
7.18500e+00 9.79887e-01 3.60502e+00 1.69843e+01
7.20000e+00 9.98793e-01 3.57157e+00 1.69803e+01
7.21500e+00 9.69151e-01 3.52817e+00 1.69762e+01
7.23000e+00 9.85243e-01 3.47366e+00 1.69721e+01
7.24500e+00 9.86177e-01 3.40798e+00 1.69679e+01
7.26000e+00 9.82086e-01 3.33175e+00 1.69637e+01
7.27500e+00 9.80773e-01 3.24438e+00 1.69595e+01
7.29000e+00 9.76091e-01 3.14621e+00 1.69552e+01
7.30500e+00 9.90150e-01 3.03773e+00 1.69508e+01
7.32000e+00 9.86886e-01 2.91862e+00 1.69465e+01
7.33500e+00 9.95198e-01 2.78980e+00 1.69420e+01
7.35000e+00 1.02521e+00 2.65051e+00 1.69376e+01
7.36500e+00 1.00014e+00 2.50322e+00 1.69331e+01
7.38000e+00 1.00453e+00 2.34666e+00 1.69286e+01
7.39500e+00 9.85586e-01 2.18211e+00 1.69240e+01
7.41000e+00 1.02195e+00 2.01019e+00 1.69194e+01
7.42500e+00 1.00973e+00 1.83211e+00 1.69147e+01
7.44000e+00 1.03689e+00 1.64706e+00 1.69100e+01
7.45500e+00 1.00342e+00 1.45767e+00 1.69053e+01
7.47000e+00 1.00255e+00 1.26330e+00 1.69006e+01
7.48500e+00 1.00571e+00 1.06412e+00 1.68958e+01
7.50000e+00 1.05510e+00 8.62022e-01 1.68910e+01
7.51500e+00 1.00604e+00 6.58212e-01 1.68861e+01
7.53000e+00 1.00956e+00 4.52711e-01 1.68813e+01
7.54500e+00 1.02167e+00 2.45573e-01 1.68763e+01
7.56000e+00 1.02969e+00 3.82475e-02 1.68714e+01
7.57500e+00 1.01963e+00 -1.69529e-01 1.68664e+01
7.59000e+00 1.03302e+00 -3.75446e-01 1.68614e+01
7.60500e+00 1.03111e+00 -5.79050e-01 1.68564e+01
7.62000e+00 1.01993e+00 -7.80493e-01 1.68514e+01
7.63500e+00 1.05199e+00 -9.78554e-01 1.68463e+01
7.65000e+00 1.01033e+00 -1.17410e+00 1.68412e+01
7.66500e+00 1.01602e+00 -1.36382e+00 1.68361e+01
7.68000e+00 1.05798e+00 -1.54920e+00 1.68309e+01
7.69500e+00 1.04192e+00 -1.72850e+00 1.68257e+01
7.71000e+00 1.05414e+00 -1.90246e+00 1.68205e+01
7.72500e+00 1.03546e+00 -2.06931e+00 1.68153e+01
7.74000e+00 1.04506e+00 -2.22901e+00 1.68101e+01
7.75500e+00 1.05462e+00 -2.38136e+00 1.68048e+01
7.77000e+00 1.04075e+00 -2.52560e+00 1.67995e+01
7.78500e+00 1.04262e+00 -2.66154e+00 1.67942e+01
7.80000e+00 1.05303e+00 -2.78882e+00 1.67889e+01
7.81500e+00 1.08236e+00 -2.90681e+00 1.67835e+01
7.83000e+00 1.04349e+00 -3.01567e+00 1.67782e+01
7.84500e+00 1.07801e+00 -3.11538e+00 1.67728e+01
7.86000e+00 1.04882e+00 -3.20470e+00 1.67674e+01
7.87500e+00 1.03068e+00 -3.28418e+00 1.67620e+01
7.89000e+00 1.06413e+00 -3.35282e+00 1.67566e+01
7.90500e+00 1.06515e+00 -3.41111e+00 1.67512e+01
7.92000e+00 1.04248e+00 -3.45878e+00 1.67457e+01
7.93500e+00 1.05916e+00 -3.49585e+00 1.67402e+01
7.95000e+00 1.06821e+00 -3.52178e+00 1.67348e+01
7.96500e+00 1.07112e+00 -3.53706e+00 1.67293e+01
7.98000e+00 1.10043e+00 -3.54116e+00 1.67238e+01
7.99500e+00 1.10570e+00 -3.53507e+00 1.67183e+01
8.01000e+00 1.07900e+00 -3.51900e+00 1.67128e+01
8.02500e+00 1.09124e+00 -3.49297e+00 1.67073e+01
8.04000e+00 1.09087e+00 -3.45779e+00 1.67017e+01
8.05500e+00 1.07068e+00 -3.41290e+00 1.66962e+01
8.07000e+00 1.06739e+00 -3.35768e+00 1.66907e+01
8.08500e+00 1.08153e+00 -3.29285e+00 1.66851e+01
8.10000e+00 1.09712e+00 -3.21798e+00 1.66796e+01
8.11500e+00 1.10411e+00 -3.13347e+00 1.66740e+01
8.13000e+00 1.07799e+00 -3.03891e+00 1.66685e+01
8.14500e+00 1.10263e+00 -2.93470e+00 1.66629e+01
8.16000e+00 1.10123e+00 -2.82064e+00 1.66573e+01
8.17500e+00 1.10525e+00 -2.69689e+00 1.66518e+01
8.19000e+00 1.10227e+00 -2.56530e+00 1.66462e+01
8.20500e+00 1.07673e+00 -2.42444e+00 1.66407e+01
8.22000e+00 1.08787e+00 -2.27561e+00 1.66351e+01
8.23500e+00 1.09996e+00 -2.11895e+00 1.66295e+01
8.25000e+00 1.09498e+00 -1.95475e+00 1.66240e+01
8.26500e+00 1.11614e+00 -1.78407e+00 1.66184e+01
8.28000e+00 1.13668e+00 -1.60638e+00 1.66129e+01
8.29500e+00 1.13661e+00 -1.42380e+00 1.66073e+01
8.31000e+00 1.14026e+00 -1.23562e+00 1.66018e+01
8.32500e+00 1.11167e+00 -1.04299e+00 1.65962e+01
8.34000e+00 1.12054e+00 -8.46561e-01 1.65907e+01
8.35500e+00 1.13317e+00 -6.46330e-01 1.65852e+01
8.37000e+00 1.09202e+00 -4.43263e-01 1.65797e+01
8.38500e+00 1.13758e+00 -2.38115e-01 1.65742e+01
8.40000e+00 1.12149e+00 -3.25210e-02 1.65687e+01
8.41500e+00 1.12308e+00 1.73423e-01 1.65632e+01
8.43000e+00 1.10778e+00 3.79666e-01 1.65577e+01
8.44500e+00 1.16947e+00 5.85015e-01 1.65522e+01
8.46000e+00 1.13155e+00 7.88342e-01 1.65468e+01
8.47500e+00 1.12224e+00 9.89929e-01 1.65414e+01
8.49000e+00 1.12396e+00 1.18915e+00 1.65359e+01
8.50500e+00 1.13820e+00 1.38406e+00 1.65305e+01
8.52000e+00 1.10872e+00 1.57521e+00 1.65251e+01
8.53500e+00 1.13927e+00 1.76109e+00 1.65197e+01
8.55000e+00 1.17643e+00 1.94152e+00 1.65144e+01
8.56500e+00 1.11555e+00 2.11566e+00 1.65090e+01
8.58000e+00 1.14998e+00 2.28303e+00 1.65037e+01
8.59500e+00 1.16633e+00 2.44254e+00 1.64984e+01
8.61000e+00 1.13110e+00 2.59455e+00 1.64931e+01
8.62500e+00 1.13660e+00 2.73803e+00 1.64878e+01
8.64000e+00 1.15498e+00 2.87257e+00 1.64826e+01
8.65500e+00 1.17363e+00 2.99696e+00 1.64773e+01
8.67000e+00 1.13246e+00 3.11165e+00 1.64721e+01
8.68500e+00 1.15119e+00 3.21591e+00 1.64669e+01
8.70000e+00 1.16526e+00 3.30929e+00 1.64618e+01
8.71500e+00 1.12834e+00 3.39206e+00 1.64566e+01
8.73000e+00 1.17307e+00 3.46297e+00 1.64515e+01
8.74500e+00 1.18706e+00 3.52224e+00 1.64464e+01
8.76000e+00 1.19836e+00 3.56993e+00 1.64414e+01
8.77500e+00 1.14122e+00 3.60578e+00 1.64363e+01
8.79000e+00 1.17896e+00 3.62898e+00 1.64313e+01
8.80500e+00 1.18069e+00 3.64040e+00 1.64263e+01
8.82000e+00 1.15154e+00 3.63973e+00 1.64213e+01
8.83500e+00 1.16040e+00 3.62778e+00 1.64164e+01
8.85000e+00 1.16799e+00 3.60511e+00 1.64115e+01
8.86500e+00 1.16296e+00 3.57176e+00 1.64066e+01
8.88000e+00 1.16828e+00 3.52777e+00 1.64017e+01
8.89500e+00 1.20067e+00 3.47299e+00 1.63968e+01
8.91000e+00 1.18232e+00 3.40712e+00 1.63920e+01
8.92500e+00 1.17528e+00 3.33113e+00 1.63872e+01
8.94000e+00 1.19869e+00 3.24345e+00 1.63824e+01
8.95500e+00 1.19968e+00 3.14451e+00 1.63777e+01
8.97000e+00 1.16108e+00 3.03612e+00 1.63729e+01
8.98500e+00 1.16190e+00 2.91653e+00 1.63682e+01
9.00000e+00 1.17878e+00 2.78750e+00 1.63635e+01
9.01500e+00 1.18827e+00 2.64853e+00 1.63588e+01
9.03000e+00 1.19994e+00 2.50058e+00 1.63541e+01
9.04500e+00 1.18596e+00 2.34366e+00 1.63495e+01
9.06000e+00 1.18881e+00 2.17901e+00 1.63449e+01
9.07500e+00 1.16760e+00 2.00718e+00 1.63403e+01
9.09000e+00 1.21933e+00 1.82872e+00 1.63357e+01
9.10500e+00 1.21087e+00 1.64384e+00 1.63311e+01
9.12000e+00 1.18623e+00 1.45407e+00 1.63266e+01
9.13500e+00 1.19811e+00 1.25924e+00 1.63221e+01
9.15000e+00 1.21793e+00 1.05988e+00 1.63176e+01
9.16500e+00 1.21285e+00 8.58273e-01 1.63131e+01
9.18000e+00 1.18918e+00 6.54518e-01 1.63086e+01
9.19500e+00 1.21461e+00 4.47985e-01 1.63042e+01
9.21000e+00 1.21395e+00 2.40928e-01 1.62997e+01
9.22500e+00 1.22472e+00 3.43654e-02 1.62953e+01
9.24000e+00 1.20761e+00 -1.73581e-01 1.62909e+01
9.25500e+00 1.19404e+00 -3.79133e-01 1.62865e+01
9.27000e+00 1.20589e+00 -5.83371e-01 1.62822e+01
9.28500e+00 1.17584e+00 -7.84513e-01 1.62778e+01
9.30000e+00 1.23104e+00 -9.82404e-01 1.62735e+01
9.31500e+00 1.18053e+00 -1.17672e+00 1.62692e+01
9.33000e+00 1.20120e+00 -1.36787e+00 1.62649e+01
9.34500e+00 1.22854e+00 -1.55294e+00 1.62606e+01
9.36000e+00 1.19919e+00 -1.73178e+00 1.62563e+01
9.37500e+00 1.22401e+00 -1.90490e+00 1.62520e+01
9.39000e+00 1.23251e+00 -2.07173e+00 1.62478e+01
9.40500e+00 1.23344e+00 -2.23128e+00 1.62436e+01
9.42000e+00 1.21308e+00 -2.38346e+00 1.62394e+01
9.43500e+00 1.22459e+00 -2.52835e+00 1.62352e+01
9.45000e+00 1.21957e+00 -2.66462e+00 1.62310e+01
9.46500e+00 1.21270e+00 -2.79151e+00 1.62268e+01
9.48000e+00 1.19609e+00 -2.90986e+00 1.62226e+01
9.49500e+00 1.22602e+00 -3.01823e+00 1.62185e+01
9.51000e+00 1.23078e+00 -3.11714e+00 1.62144e+01
9.52500e+00 1.23552e+00 -3.20616e+00 1.62102e+01
9.54000e+00 1.23985e+00 -3.28523e+00 1.62061e+01
9.55500e+00 1.24854e+00 -3.35436e+00 1.62020e+01
9.57000e+00 1.22422e+00 -3.41205e+00 1.61979e+01
9.58500e+00 1.20808e+00 -3.45933e+00 1.61939e+01
9.60000e+00 1.26498e+00 -3.49610e+00 1.61898e+01
9.61500e+00 1.22612e+00 -3.52214e+00 1.61857e+01
9.63000e+00 1.21475e+00 -3.53684e+00 1.61817e+01
9.64500e+00 1.25896e+00 -3.54118e+00 1.61777e+01
9.66000e+00 1.22086e+00 -3.53517e+00 1.61737e+01
9.67500e+00 1.20471e+00 -3.51884e+00 1.61696e+01
9.69000e+00 1.26784e+00 -3.49275e+00 1.61656e+01
9.70500e+00 1.26071e+00 -3.45723e+00 1.61616e+01
9.72000e+00 1.21388e+00 -3.41214e+00 1.61577e+01
9.73500e+00 1.23237e+00 -3.35667e+00 1.61537e+01
9.75000e+00 1.23341e+00 -3.29186e+00 1.61497e+01
9.76500e+00 1.23882e+00 -3.21670e+00 1.61458e+01
9.78000e+00 1.25330e+00 -3.13175e+00 1.61418e+01
9.79500e+00 1.28944e+00 -3.03711e+00 1.61379e+01
9.81000e+00 1.27118e+00 -2.93262e+00 1.61339e+01
9.82500e+00 1.26813e+00 -2.81869e+00 1.61300e+01
9.84000e+00 1.25386e+00 -2.69550e+00 1.61261e+01
9.85500e+00 1.27745e+00 -2.56295e+00 1.61222e+01
9.87000e+00 1.22681e+00 -2.42157e+00 1.61183e+01
9.88500e+00 1.23959e+00 -2.27255e+00 1.61144e+01
9.90000e+00 1.26454e+00 -2.11577e+00 1.61105e+01
9.91500e+00 1.25538e+00 -1.95210e+00 1.61066e+01
9.93000e+00 1.25891e+00 -1.78144e+00 1.61027e+01
9.94500e+00 1.29348e+00 -1.60353e+00 1.60989e+01
9.96000e+00 1.26361e+00 -1.42020e+00 1.60950e+01
9.97500e+00 1.28233e+00 -1.23181e+00 1.60911e+01
9.99000e+00 1.26577e+00 -1.03899e+00 1.60873e+01
1.00050e+01 1.28635e+00 -8.42036e-01 1.60834e+01
1.00200e+01 1.24081e+00 -6.42119e-01 1.60796e+01
1.00350e+01 1.24708e+00 -4.39935e-01 1.60757e+01
1.00500e+01 1.28188e+00 -2.35257e-01 1.60719e+01
1.00650e+01 1.25903e+00 -2.85731e-02 1.60681e+01
1.00800e+01 1.27248e+00 1.77418e-01 1.60642e+01
1.00950e+01 1.28379e+00 3.83943e-01 1.60604e+01
1.01100e+01 1.27122e+00 5.88858e-01 1.60566e+01
1.01250e+01 1.27187e+00 7.92145e-01 1.60527e+01
1.01400e+01 1.27948e+00 9.93374e-01 1.60489e+01
1.01550e+01 1.23346e+00 1.19276e+00 1.60451e+01
1.01700e+01 1.25244e+00 1.38747e+00 1.60413e+01
1.01850e+01 1.27642e+00 1.57884e+00 1.60375e+01
1.02000e+01 1.28321e+00 1.76442e+00 1.60336e+01
1.02150e+01 1.29441e+00 1.94463e+00 1.60298e+01
1.02300e+01 1.26072e+00 2.11875e+00 1.60260e+01
1.02450e+01 1.25631e+00 2.28590e+00 1.60222e+01
1.02600e+01 1.27448e+00 2.44536e+00 1.60184e+01
1.02750e+01 1.25838e+00 2.59742e+00 1.60146e+01
1.02900e+01 1.28948e+00 2.74054e+00 1.60108e+01
1.03050e+01 1.27888e+00 2.87472e+00 1.60070e+01
1.03200e+01 1.26369e+00 2.99902e+00 1.60031e+01
1.03350e+01 1.27013e+00 3.11375e+00 1.59993e+01
1.03500e+01 1.32114e+00 3.21767e+00 1.59955e+01
1.03650e+01 1.26975e+00 3.31112e+00 1.59917e+01
1.03800e+01 1.28106e+00 3.39304e+00 1.59879e+01
1.03950e+01 1.30935e+00 3.46396e+00 1.59841e+01
1.04100e+01 1.27103e+00 3.52308e+00 1.59802e+01
1.04250e+01 1.28140e+00 3.57069e+00 1.59764e+01
1.04400e+01 1.29156e+00 3.60623e+00 1.59726e+01
1.04550e+01 1.27075e+00 3.62916e+00 1.59688e+01
1.04700e+01 1.26856e+00 3.64041e+00 1.59649e+01
1.04850e+01 1.30034e+00 3.63916e+00 1.59611e+01
1.05000e+01 1.29709e+00 3.62696e+00 1.59573e+01
1.05150e+01 1.29080e+00 3.60392e+00 1.59534e+01
1.05300e+01 1.29737e+00 3.57032e+00 1.59496e+01
1.05450e+01 1.30580e+00 3.52641e+00 1.59457e+01
1.05600e+01 1.30016e+00 3.47148e+00 1.59419e+01
1.05750e+01 1.31206e+00 3.40560e+00 1.59380e+01
1.05900e+01 1.31363e+00 3.32878e+00 1.59342e+01
1.06050e+01 1.28434e+00 3.24084e+00 1.59303e+01
1.06200e+01 1.26131e+00 3.14258e+00 1.59265e+01
1.06350e+01 1.28504e+00 3.03353e+00 1.59226e+01
1.06500e+01 1.27013e+00 2.91426e+00 1.59188e+01
1.06650e+01 1.30359e+00 2.78481e+00 1.59149e+01
1.06800e+01 1.29582e+00 2.64573e+00 1.59110e+01
1.06950e+01 1.30702e+00 2.49761e+00 1.59072e+01
1.07100e+01 1.32077e+00 2.34058e+00 1.59033e+01
1.07250e+01 1.32699e+00 2.17628e+00 1.58994e+01
1.07400e+01 1.28229e+00 2.00371e+00 1.58955e+01
1.07550e+01 1.32918e+00 1.82495e+00 1.58917e+01
1.07700e+01 1.29979e+00 1.64028e+00 1.58878e+01
1.07850e+01 1.29673e+00 1.45034e+00 1.58839e+01
1.08000e+01 1.33107e+00 1.25590e+00 1.58800e+01
1.08150e+01 1.30310e+00 1.05670e+00 1.58761e+01
1.08300e+01 1.30000e+00 8.54933e-01 1.58723e+01
1.08450e+01 1.29254e+00 6.50572e-01 1.58684e+01
1.08600e+01 1.30697e+00 4.44492e-01 1.58645e+01
1.08750e+01 1.31186e+00 2.37636e-01 1.58606e+01
1.08900e+01 1.32686e+00 3.00720e-02 1.58567e+01
1.09050e+01 1.33161e+00 -1.77140e-01 1.58528e+01
1.09200e+01 1.29412e+00 -3.82538e-01 1.58489e+01
1.09350e+01 1.29154e+00 -5.86949e-01 1.58450e+01
1.09500e+01 1.33400e+00 -7.88437e-01 1.58412e+01
1.09650e+01 1.32379e+00 -9.85844e-01 1.58373e+01
1.09800e+01 1.28420e+00 -1.18017e+00 1.58334e+01
1.09950e+01 1.31319e+00 -1.37070e+00 1.58295e+01
1.10100e+01 1.33074e+00 -1.55629e+00 1.58256e+01
1.10250e+01 1.33736e+00 -1.73516e+00 1.58217e+01
1.10400e+01 1.30930e+00 -1.90846e+00 1.58178e+01
1.10550e+01 1.31691e+00 -2.07486e+00 1.58139e+01
1.10700e+01 1.30365e+00 -2.23473e+00 1.58100e+01
1.10850e+01 1.28410e+00 -2.38671e+00 1.58061e+01
1.11000e+01 1.29825e+00 -2.53064e+00 1.58022e+01
1.11150e+01 1.30550e+00 -2.66610e+00 1.57983e+01
1.11300e+01 1.31931e+00 -2.79346e+00 1.57944e+01
1.11450e+01 1.33555e+00 -2.91108e+00 1.57905e+01
1.11600e+01 1.31273e+00 -3.01994e+00 1.57866e+01
1.11750e+01 1.33102e+00 -3.11873e+00 1.57827e+01
1.11900e+01 1.32543e+00 -3.20790e+00 1.57788e+01
1.12050e+01 1.31832e+00 -3.28669e+00 1.57749e+01
1.12200e+01 1.30371e+00 -3.35495e+00 1.57710e+01
1.12350e+01 1.31684e+00 -3.41273e+00 1.57671e+01
1.12500e+01 1.32890e+00 -3.46009e+00 1.57632e+01
1.12650e+01 1.29224e+00 -3.49654e+00 1.57593e+01
1.12800e+01 1.33169e+00 -3.52248e+00 1.57554e+01
1.12950e+01 1.34143e+00 -3.53695e+00 1.57515e+01
1.13100e+01 1.34028e+00 -3.54136e+00 1.57476e+01
1.13250e+01 1.32537e+00 -3.53474e+00 1.57437e+01
1.13400e+01 1.31622e+00 -3.51858e+00 1.57398e+01
1.13550e+01 1.31944e+00 -3.49240e+00 1.57359e+01
1.13700e+01 1.32809e+00 -3.45686e+00 1.57320e+01
1.13850e+01 1.32257e+00 -3.41113e+00 1.57282e+01
1.14000e+01 1.32730e+00 -3.35564e+00 1.57243e+01
1.14150e+01 1.30764e+00 -3.29048e+00 1.57204e+01
1.14300e+01 1.32458e+00 -3.21547e+00 1.57165e+01
1.14450e+01 1.33520e+00 -3.13043e+00 1.57126e+01
1.14600e+01 1.33903e+00 -3.03539e+00 1.57087e+01
1.14750e+01 1.34119e+00 -2.93070e+00 1.57048e+01
1.14900e+01 1.31610e+00 -2.81651e+00 1.57009e+01
1.15050e+01 1.33319e+00 -2.69252e+00 1.56971e+01
1.15200e+01 1.32030e+00 -2.56012e+00 1.56932e+01
1.15350e+01 1.32012e+00 -2.41907e+00 1.56893e+01
1.15500e+01 1.32829e+00 -2.27025e+00 1.56854e+01
1.15650e+01 1.31427e+00 -2.11282e+00 1.56815e+01
1.15800e+01 1.34215e+00 -1.94806e+00 1.56777e+01
1.15950e+01 1.33145e+00 -1.77728e+00 1.56738e+01
1.16100e+01 1.33653e+00 -1.60016e+00 1.56699e+01
1.16250e+01 1.33049e+00 -1.41705e+00 1.56661e+01
1.16400e+01 1.32532e+00 -1.22878e+00 1.56622e+01
1.16550e+01 1.33468e+00 -1.03600e+00 1.56583e+01
1.16700e+01 1.32223e+00 -8.38259e-01 1.56545e+01
1.16850e+01 1.33260e+00 -6.38109e-01 1.56506e+01
1.17000e+01 1.36666e+00 -4.35771e-01 1.56468e+01
1.17150e+01 1.31592e+00 -2.31364e-01 1.56429e+01
1.17300e+01 1.32739e+00 -2.48776e-02 1.56390e+01
1.17450e+01 1.31858e+00 1.81388e-01 1.56352e+01
1.17600e+01 1.37601e+00 3.87422e-01 1.56313e+01
1.17750e+01 1.32914e+00 5.92551e-01 1.56275e+01
1.17900e+01 1.33715e+00 7.96388e-01 1.56237e+01
1.18050e+01 1.31141e+00 9.97455e-01 1.56198e+01
1.18200e+01 1.31616e+00 1.19635e+00 1.56160e+01
1.18350e+01 1.34208e+00 1.39151e+00 1.56121e+01
1.18500e+01 1.32168e+00 1.58219e+00 1.56083e+01
1.18650e+01 1.33345e+00 1.76829e+00 1.56045e+01
1.18800e+01 1.33406e+00 1.94827e+00 1.56007e+01
1.18950e+01 1.36924e+00 2.12207e+00 1.55968e+01
1.19100e+01 1.34171e+00 2.28887e+00 1.55930e+01
1.19250e+01 1.33055e+00 2.44850e+00 1.55892e+01
1.19400e+01 1.35232e+00 2.60006e+00 1.55854e+01
1.19550e+01 1.33965e+00 2.74337e+00 1.55816e+01
1.19700e+01 1.33478e+00 2.87761e+00 1.55778e+01
1.19850e+01 1.37302e+00 3.00159e+00 1.55740e+01
1.20000e+01 1.33620e+00 3.11570e+00 1.55702e+01
1.20150e+01 1.34507e+00 3.21932e+00 1.55664e+01
1.20300e+01 1.31507e+00 3.31270e+00 1.55626e+01
1.20450e+01 1.35024e+00 3.39470e+00 1.55588e+01
1.20600e+01 1.36660e+00 3.46540e+00 1.55550e+01
1.20750e+01 1.33763e+00 3.52435e+00 1.55512e+01
1.20900e+01 1.32214e+00 3.57096e+00 1.55475e+01
1.21050e+01 1.33022e+00 3.60640e+00 1.55437e+01
1.21200e+01 1.33251e+00 3.62946e+00 1.55399e+01
1.21350e+01 1.37637e+00 3.64013e+00 1.55362e+01
1.21500e+01 1.34935e+00 3.63903e+00 1.55324e+01
1.21650e+01 1.33306e+00 3.62666e+00 1.55286e+01
1.21800e+01 1.35622e+00 3.60363e+00 1.55249e+01
1.21950e+01 1.37705e+00 3.56962e+00 1.55211e+01
1.22100e+01 1.36656e+00 3.52546e+00 1.55174e+01
1.22250e+01 1.33883e+00 3.47058e+00 1.55137e+01
1.22400e+01 1.34075e+00 3.40426e+00 1.55099e+01
1.22550e+01 1.34489e+00 3.32718e+00 1.55062e+01
1.22700e+01 1.33839e+00 3.23920e+00 1.55025e+01
1.22850e+01 1.34833e+00 3.14074e+00 1.54988e+01
1.23000e+01 1.33251e+00 3.03131e+00 1.54950e+01
1.23150e+01 1.33880e+00 2.91195e+00 1.54913e+01
1.23300e+01 1.35953e+00 2.78204e+00 1.54876e+01
1.23450e+01 1.35719e+00 2.64302e+00 1.54839e+01
1.23600e+01 1.33427e+00 2.49448e+00 1.54802e+01
1.23750e+01 1.34158e+00 2.33806e+00 1.54765e+01
1.23900e+01 1.33691e+00 2.17282e+00 1.54728e+01
1.24050e+01 1.35843e+00 2.00040e+00 1.54691e+01
1.24200e+01 1.35014e+00 1.82190e+00 1.54655e+01
1.24350e+01 1.35519e+00 1.63724e+00 1.54618e+01
1.24500e+01 1.34075e+00 1.44686e+00 1.54581e+01
1.24650e+01 1.34620e+00 1.25210e+00 1.54544e+01
1.24800e+01 1.38387e+00 1.05291e+00 1.54508e+01
1.24950e+01 1.34390e+00 8.50910e-01 1.54471e+01
1.25100e+01 1.33802e+00 6.46257e-01 1.54434e+01
1.25250e+01 1.35086e+00 4.40681e-01 1.54398e+01
1.25400e+01 1.36807e+00 2.33880e-01 1.54361e+01
1.25550e+01 1.36093e+00 2.68568e-02 1.54325e+01
1.25700e+01 1.36853e+00 -1.80670e-01 1.54289e+01
1.25850e+01 1.34808e+00 -3.86800e-01 1.54252e+01
1.26000e+01 1.37028e+00 -5.90724e-01 1.54216e+01
1.26150e+01 1.34885e+00 -7.92407e-01 1.54179e+01
1.26300e+01 1.36224e+00 -9.89361e-01 1.54143e+01
1.26450e+01 1.38876e+00 -1.18417e+00 1.54107e+01
1.26600e+01 1.36529e+00 -1.37457e+00 1.54071e+01
1.26750e+01 1.34247e+00 -1.55914e+00 1.54034e+01
1.26900e+01 1.33775e+00 -1.73775e+00 1.53998e+01
1.27050e+01 1.35879e+00 -1.91149e+00 1.53962e+01
1.27200e+01 1.34638e+00 -2.07745e+00 1.53926e+01
1.27350e+01 1.35210e+00 -2.23737e+00 1.53890e+01
1.27500e+01 1.34798e+00 -2.38910e+00 1.53854e+01
1.27650e+01 1.34116e+00 -2.53328e+00 1.53818e+01
1.27800e+01 1.34221e+00 -2.66843e+00 1.53782e+01
1.27950e+01 1.36090e+00 -2.79600e+00 1.53746e+01
1.28100e+01 1.37452e+00 -2.91316e+00 1.53710e+01
1.28250e+01 1.36171e+00 -3.02171e+00 1.53674e+01
1.28400e+01 1.38101e+00 -3.12037e+00 1.53639e+01
1.28550e+01 1.34961e+00 -3.20925e+00 1.53603e+01
1.28700e+01 1.34137e+00 -3.28784e+00 1.53567e+01
1.28850e+01 1.36675e+00 -3.35589e+00 1.53531e+01
